,Tweets,Subjectivity,Polarity,country,region
105,"The government will pay premium attention to talent identification, development, and support to enable our youth to advance their creative skills and abilities and explore talent as an income generating venture.",1.0,0.5,Kenya,ex-British Colony
106,The government has committed itself to creating an environment where businesses thrive through the implementation of key strategic policies that will positively impact our businesses. https//t.co/3kSsPaV3nY,0.7727272727272727,0.11363636363636363,Kenya,ex-British Colony
107,    I think it is time our county government  and Nyamira to streamline their  policies to save the region from becoming a food desert,0.8500000000000001,0.45,Kenya,ex-British Colony
108,"Have you applied for these jobs in our Government? 

If not apply by clicking the link below and you never know 2023 might just be the year. ALL THE BEST!

https//t.co/0L7SzEsyz9 https//t.co/6tm3CAUbmX",0.3,1.0,Kenya,ex-British Colony
109," info I join you in thanking them for the Divine Intervention. 
I thank you too for staying firm on upholding the Constitution and protecting the Will of the People. 
God bless you.
God bless our President and his Government. 
God bless Kenya 🇰🇪
All Glory and Honor to God 🙏🏻",0.4,-0.2,Kenya,ex-British Colony
110,"Kenyans and yearning to join this political formation because it is the future of our politics. Don't be left behind. We are forming the next government, and  is our next president. 
DanOjowaForPresident https//t.co/wRb3AsFeQ0",0.15416666666666665,-0.06666666666666667,Kenya,ex-British Colony
111,"  We are blaming Sakaja for no good reason,we as citizens we have the duty to make sure our city is clean,why would litter where you stay?
Learn from Japan during the world cup.
Government cannot do everything for us.
""Do we do the right thing when no one is watching?""",0.6748677248677248,0.14523809523809525,Kenya,ex-British Colony
112,"Girls and women have finally disappeared from Afghan society. Our societies are stronger when we play with not half, but the full team. The world must rise in solidarity with women. The retrogressive, oppressive acts of Afghan government must be condemned! https//t.co/0EYvsKZRfc",0.5722222222222223,0.17361111111111113,Kenya,ex-British Colony
113, Ati 5000 government services to be accessed online kudos to our hustler preso,0.0,0.0,Kenya,ex-British Colony
114, Luo nyanza have enough supply of farm produce from our neighbors Kisii and luhya lands. whatever can't be produced here can be acquired.why can't the government take relief food where it's really needed?,0.35,0.1,Kenya,ex-British Colony
115," In kenya , we even have some politicians who's there job is to bring our girls back in coffin. And our government doesn't talk neither take any action, CS mutua kimbiza lilian tuu. 😋😋😋",0.05,0.05,Kenya,ex-British Colony
116,  Our government is a better word my Governor. Good work though. I appreciate how you have managed to forge unity among our leaders.,0.55,0.6,Kenya,ex-British Colony
117,"It's because the government wants to distribute GMO foods to Nyanza people only.
Our Beloved President BABA RAILA AMOLLO ODINGA anaona mbali 
GMO food is lethal, let's speak the truth and ashame the devil. https//t.co/A6xu3oEg8x",0.7000000000000001,0.3,Kenya,ex-British Colony
118," The problem with our football is the federation and government.
Imagine last year Amina Mohammed was appointment C's sports , someone who neither play nor understand anything regarding sports",0.06666666666666667,0.0,Kenya,ex-British Colony
119,"I joined  for the boat racing event at Bumbe Beach organised by my government in partnership with CDF-Funyula.
Later,joined my DG in Kakapel to commemorate the annual Iteso community festival. Our cultural diversity is a wide story we can read from for us to prosper https//t.co/Dxf7BQRhj3",0.25,0.0,Kenya,ex-British Colony
120," My dear, I accepted Ndindi Nyoro's testament, ""we are African and Africa is our business..we clumsy our roads unapologetically, we clod our drainage constitutionally and squarely blame the government  periodically",0.2,-0.15,Kenya,ex-British Colony
121, I 1000% agree with we are killing our environment through blame the government,0.0,0.0,Kenya,ex-British Colony
122, Our brothers and sisters from Rift Valley are eating goooood in this government,0.0,0.0,Kenya,ex-British Colony
123," Because our government is poor on planning  for the public and land grabbing is so rampant, we enjoy what we have left.",0.29166666666666663,0.0,Kenya,ex-British Colony
124,"In our segment of KenyaWomenSeries, we feature, Governor Anne Waiguru ().

https//t.co/BTZm7C4FFH",0.0,0.0,Kenya,ex-British Colony
125,Kenyan government should banish multilevel marketing biznes in Kenya because it robs people ass well ass lowering Kenyan GDP. Its even beta zat we just market our primitive manufactured products in Kenya rather zan importing zero value products governanceLectures investMendNews,0.0,0.0,Kenya,ex-British Colony
126,Litter left behind by people during the Christmas festivities near Uhuru Park yesterday. Then we start blaming Sakaja. We need to change our behavior as Kenyans. Just because it's the government's duty to collect garbage doesn't mean people should go dropping garbage carelessly. https//t.co/QQGw7LJpKS,0.5375,-0.2225,Kenya,ex-British Colony
127,    Are you a diplomat When your welcoming Visitors Your attached to Police Service Delivery not Foreign Policy Madam Know your Job Or else Welcome her While your Wearing ordinary Cloth not Our Government Attires,0.5083333333333333,0.2041666666666667,Kenya,ex-British Colony
128," Hello Iceykev, thank you for contacting Jumia.

Kindly be informed that due to the previous announcement by the government that today is a public holiday.

Some of our pickup stations will not be open but some will be working from 8 am to 1 pm.",0.40166666666666667,0.06166666666666667,Kenya,ex-British Colony
129,"When we have a born and home grown YOUTH who is a pure breed of Supply Chain working with Makueni COUNTY Government, a son of our own who knows issues and gaps that we face as Youths in the profession for sure you are our breeding stock, our hopes are with you. 

* https//t.co/AzR3zTPLEM",0.7962962962962963,0.4380952380952381,Kenya,ex-British Colony
130,"President Ruto (2022 ) ""Our socio-economic transformation agenda needs a responsive education system in the technical and vocational field. The Government will utilize these skills to advance the country's industrialization plan""",0.25,0.15,Kenya,ex-British Colony
131,"Our government 🇨🇩 are always killing innocent civilians Banyamulenge.
 there's no flag large that will cover the shame and crime of killing innocent civilians Banyamulenge.

RIP brother DR merci https//t.co/a4gS9SerSl",0.6095238095238095,0.4047619047619048,Kenya,ex-British Colony
132,"A centralized government is an alien concept in African society. It came with wazungu. We are yet to comprehend it and its power. In fact, most of us fear or hate it because the power it possesses is seldom used for our good. Those who wield it use it against it. I wish you knew.",0.55,0.02999999999999998,Kenya,ex-British Colony
133," Bwana hiyo ya Nyanza is just politics and I'm sure you know this too. Our only problem is that people in North eastern are dying of hunger but the government is still waiting for our contributions through paybill the same government donated food to Congo, Somalia and S. Sudan",0.6712962962962963,0.16666666666666666,Kenya,ex-British Colony
134,Women are the bedrock of our society and have an incomparable quality of kindness and love towards their kindred.  Had candid conversations with our sisters this evening on family issues and how they can work with our government as they empower themselves. https//t.co/wLcz8dy15z,0.6666666666666666,0.5,Kenya,ex-British Colony
135,"My Luyah neighbor travelled home with everything including Dasani bottles containing kerosene, stove , table , stool and a bucket full of Unga. It's time our Luyah brothers behave , they are in government with Wetangula &amp; Mudavadi as the 3rd &amp; 4th in command, ama namna gani?",0.275,0.175,Kenya,ex-British Colony
136,I held a consultative meeting with our professionals to discuss many aspects of the lives of our people. They affirmed their complete support of our government and are ready to partner with our government to deliver on its transformative agenda. https//t.co/tygBZmndhf,0.4666666666666666,0.26666666666666666,Kenya,ex-British Colony
137," I just love the way Chinise are so strategic,with our government going west they have quickly went to our neighbour in a big way….just like that!",0.4000000000000001,0.27777777777777773,Kenya,ex-British Colony
138,"Father, we thank You for the prophecies that foretold the coming of our Savior, Jesus. We thank You that He is Wonderful, Counselor, Mighty God, Everlasting Father, and Prince of Peace, and that there will be no end to the expansion of His government.

RadiatingHisGlory https//t.co/4P1UeAtlQS",0.95,0.7,Kenya,ex-British Colony
139,"  Well my question was

Yes, its bad to wish Kenyans suffering so that one can celebrate government failure.

What about those who ACTUALLY  cause hardship by stealing our opportunities and future through misrule?

Who is worse?",0.3583333333333333,-0.2833333333333333,Kenya,ex-British Colony
140,"We welcome you to our Christmas Worship Service.

“For to us a child is born, to us a son is given, and the government will be on his shoulders. And he will be called Wonderful Counselor, Mighty God, Everlasting Father, Prince of Peace.”
Isaiah 96 

https//t.co/XFPxKDZOjW",0.9333333333333332,0.7333333333333334,Kenya,ex-British Colony
141,"We welcome you to our Christmas Worship Service.

“For to us a child is born, to us a son is given, and the government will be on his shoulders. And he will be called Wonderful Counselor, Mighty God, Everlasting Father, Prince of Peace.”
Isaiah 96 

https//t.co/XFPxKE0m9u",0.9333333333333332,0.7333333333333334,Kenya,ex-British Colony
142,"1/3
```Happy  Festive  Season !
As we celebrate this day ,let's allow Jesus Christ to be reborn in our lives &amp; prepare our hearts &amp; souls for  heaven's sake 🤗
🎉 VERSE OF THE DAY 🙏
Isaiah 96📖
For unto us a child is born ,unto us a son is given ;and the government shall be",1.0,1.0,Kenya,ex-British Colony
143,ske  This was created by our borrowing culture and foreign policy. IMF and WB attached conditions for govt expenditure that stopped government involvement with social issues,0.09583333333333333,-0.04583333333333334,Kenya,ex-British Colony
144," Ooyo, let the government build roads. Poor infrastructure will not jeopardize our comfort bwana.",0.6,-0.4,Kenya,ex-British Colony
145,"1     He should accept that Coalition Government did him a favor... thanks to Kibaki after he watermeloned on Baba😒
He wasn't anyone's kingpin...even Ngilu was much better and her work in the Ministry scripted legacy on the tablets of our ❤️
I was a small boy by then though ☺️",0.3666666666666667,0.15,Kenya,ex-British Colony
146,Grevillea trees do very well in our area. So well that i have hundreds of them. The billions of trees the government intend to plant by 2030 should be done from household level. https//t.co/cou5QM8Dmg,0.3,0.2,Kenya,ex-British Colony
147,"  I dont want hear of these politicians! Its abusive by our Government!If we take an army man to run KWS,we just show our stupidity n ignorance!The problem is that,all along we hve leaders who themselves never worked anywhere!",1.0,-0.75,Kenya,ex-British Colony
148,"Every government generally. This is where we needed to take advantage of full impact of  the SGR project. Decongest our upcountry road network.

800Bn KES or 6.4bn USD later we still have a SORRY STATE of affairs on our roads . https//t.co/lUOlWtSOfI https//t.co/yqtbLaxtvs",0.5125,-0.024999999999999994,Kenya,ex-British Colony
149,"  
Since we all know that
1. there's been corruption in government
2. of late, almost all corruption cases collapsing

I ask, WHO exactly is responsible for the misappropriation of our taxes? 
When will action be taken?",0.4166666666666667,9.25185853854297e-18,Kenya,ex-British Colony
150,"  Exactly, let's call a spade a spade not a big spoon. Discipline, law and order, respect for each other and basic courtesy disappeared not only from our vocabulary but from our behaviour. And very keen to blame the President, government etc.",0.35833333333333334,0.05416666666666667,Kenya,ex-British Colony
151,The government is encouraging all Kenyans to plant 100 trees each during the festive season to restore the forest biodiversity and protect our environment. PandaMitiThisKrisi Ke   FNgeno   https//t.co/602k4sPgyW,0.0,0.0,Kenya,ex-British Colony
152,"A secure nation attracts foreign investments thereby triggering economic development. The government has ensured that we're all safe and can perform our businesses in a conducive environment. 
Kithure Kindiki https//t.co/Kw9FHK067Z",0.35625,0.24375000000000002,Kenya,ex-British Colony
153,Kithure Kindiki has made sure that every policy and law by the government is put in place to protect our people this festive season. https//t.co/4O3XyVzdf8,0.8888888888888888,0.5,Kenya,ex-British Colony
154,"   Our major problem on ours roads is overlapping if people were patient the traffic would be moving on most of ours highways, why can't the government make it very expensive to overlap this will fix the mess.",0.52125,-0.065625,Kenya,ex-British Colony
155,"According to Kithure Kindiki, the government will maintain a high security alert even while we carry on with our holiday activities.
Kithure Kindiki https//t.co/5mDiGyX44R",0.5399999999999999,0.16,Kenya,ex-British Colony
156,"thedon  While political goodwill still count, I think sometimes we overstretch our expectations. For example if someone in the village crafts a DIY Dynamo, how is the government supposed to support the production of this?",0.1,0.0,Kenya,ex-British Colony
157," In our government, we respect the dignity of the family, national ethos, &amp; our constitution.   we respect you so much, you have a family and children. The money you were paid should not demean your values, respect our President  who believes in the law",0.2,0.2,Kenya,ex-British Colony
158, I think the problem is since 2012 is  structural sugar deficit. Consumption is always greater than production. Our government needs to do something about management and empowering local sugar production instead of depending on importation from other countries. https//t.co/irfltGQSy4,0.2916666666666667,0.125,Kenya,ex-British Colony
159,   Why would you think Kenyans want Lesbians Gays and Bisexuals to be in government and begin to entrench that kind of immorality in our nation through policies. As a Muslim I am shocked you would even say this in public,0.5888888888888889,-0.033333333333333326,Kenya,ex-British Colony
0, Our government blocked it for us too.,0.0,0.0,Botswana,ex-British Colony
1," 100k that would not have been necessary if this “government” didn’t support criminals and ignore victims. Cos the scum that did it are gonna get a cuddle, food, shelter, educational opportunities, free entertainment, etc etc all on our tax $, no justice! https//t.co/ugvZZd71Uf",0.6125,0.1125,Botswana,ex-British Colony
2,"Wow, my best manager was female.
Helen Clark I would rate in our top 3 PM’s even though her government wouldn’t rate.
Dame Valerie Adams is a pretty powerful woman I don’t think many kiwi blokes would not stand if she commanded https//t.co/D5zcRCQiv9",0.6380952380952382,0.37857142857142856,Botswana,ex-British Colony
3,"  Exactly what our government manipulated media does, alienates under the guise of equality, to the point of even handing tax payer mo way over to a known street gang. https//t.co/cQlASF0fev",0.25,0.25,Botswana,ex-British Colony
4, I’m from nz- and you re right! The government here is like nazi germany- most people are in a sleep like trance whilst the government rape our pockets and beat out our free will into submission!recently gov arrested a baby whose parents refused it a blood transfusion of vax blood,0.6119047619047618,0.41904761904761906,Botswana,ex-British Colony
5,81 elect Waititi of Party into Senate to Protect Our Democracy And hereby Govern and furthermore for as such I elect  Judith Collins and her caucus of  National to run in government in coalition with The Native Party of,0.7666666666666666,0.5333333333333333,Botswana,ex-British Colony
6, grant  c  That’s a bit of a big generalisation which neither our government or courses agree with although it’s true interpretations have been expanded and that’s what I think exercises  people.,0.375,0.175,Botswana,ex-British Colony
7," Special treatment of certain groups by the government causes social divisions. Maybe stop highlighting our differences and start focusing on our common ground. All people need the same basic things, the leaders should get this right first, housing, safety, education, food, etc.",0.3535714285714286,0.1050595238095238,Botswana,ex-British Colony
8,  Compared to 2020 I think classing their current response as shit is pretty fair. Even Australia are better than us now. Some states had mask mandates re-instated in November due to the Omicron wave they were riding. But our government... &lt;crickets chirping&gt;,0.6625,0.1875,Botswana,ex-British Colony
9,Disgraceful position from our government https//t.co/2hNX8AGW2K,0.0,0.0,Botswana,ex-British Colony
10," A pointless exercise, but our government will be forced to toe the line, in fact Ardern will probably relish it. We need China for trade, will they take kindly to this, but then China needs our food.",0.5333333333333333,0.016666666666666646,Botswana,ex-British Colony
11," itmax  In New Zealand, everyone complains on why our government keeps sending money to Ukraine to support the troops. 

But the media fails to cover the ”why”. Genocide, mass grave, innocent people effected. 

They just cover, headline “ Money sent to Ukraine” 2/1",0.48484848484848486,0.04545454545454545,Botswana,ex-British Colony
12,"  By giving tax cuts to the rich and letting go the poor Starve or suffer from curable diseases by cutting government services.

We need ACTs policies like a stake driven though our collective Kiwi hearts!

No thanks!",0.6125,-0.225,Botswana,ex-British Colony
13,"Over the past few months, I have met people including some frail old people who have had Covid in 2022 and survived. They are all thankful that our government reacted the way it did in 2020 and saved them from the initial variants. churardern   ",0.1375,-0.0875,Botswana,ex-British Colony
14," How will ArtificialIntelligence disrupt government? 

Because we'll be ruled instead by our AI Overlords?",0.0,0.0,Botswana,ex-British Colony
15,faker I think you have got to use to the Adren government and the way they are in our lives at every corner.,0.0,0.0,Botswana,ex-British Colony
16," Express Not anymore. We have a corrupt government, apartheid happening, cost of living crisis, out of control crime. It is not the Country it once was.  We are looking forward to the Labour government being booted next year, along with our commie PM.",0.5,-0.25,Botswana,ex-British Colony
17,"  The media have blamed the Christchurch and Kaikoura earthquakes but the government's exposure to Christchurch was $18 billion, and Kaikoura cost $2 billion. 
Also, there has been minimal coverage of the effect of billions pumped into our economy from foreign insurance.",0.3625,-0.1125,Botswana,ex-British Colony
18,"  The media have blamed the Christchurch and Kaikoura earthquakes but the government's exposure to Christchurch was $18 billion, and Kaikoura cost $2 billion. 
Also, there has been minimal coverage of the effect of billions pumped into our economy from foreign insurance.",0.3625,-0.1125,Botswana,ex-British Colony
19,"NZ should be doing the same. Just because we have high rates of vaccination doesn’t mean all is well. Our government appears to have learned nothing even from our successes in 2020, when covid was kept out at the border. 

https//t.co/oZR12cli21",0.45083333333333336,-0.050833333333333335,Botswana,ex-British Colony
20, New Zealand if you just ignore our racist government,0.45454545454545453,0.13636363636363635,Botswana,ex-British Colony
21,"This is down to the Tory government underfunding of our NHS 13 years…of Closure of our wards , underpaying Staff.. cuts in mental health , services!! Pay .. equipment!! That’s the Tory Government for you !! https//t.co/ldXCXQJxcf",0.24444444444444446,-0.2685126410590278,Botswana,ex-British Colony
22,"   As it turned out, the government was not interested in our health at all. They knew the medication was not properly tested, and no promises were made about its ability to fight covid.",0.3,-0.0625,Botswana,ex-British Colony
23,Signed 69% of New Zealanders support the decriminalization or legalization of cannabis. Join us to call on the New Zealand Government to overturn cannabis possession and decriminalise cannabis possesion and use. https//t.co/DcYyZAEPvb via ,0.45454545454545453,0.13636363636363635,Botswana,ex-British Colony
24,"""The files show the FBI acting as doorman to a vast program of social media surveillance and censorship, encompassing agencies across the federal government – from the State Department to the Pentagon to the CIA,”

There goes our Democracy. 

US Fascism!

https//t.co/xKAEzPlKan",0.35555555555555557,0.013888888888888888,Botswana,ex-British Colony
25,"  Sorry what you are saying is one of the systematic fault in our electioneering corporate who fund a party will try to take undue advantage of party government which we are seeing with this government.
Best way is crowd funding",0.43333333333333335,0.16666666666666666,Botswana,ex-British Colony
0,The person who the NZ government has selected to chair the royal commission of inquiry into our covid response. I hope there is a fair amount of self reflection involved in that review. https//t.co/zFsVt0YiZS,0.9,0.7,Zambia,ex-British Colony
1,In the coming election year don’t forget how many useless ’liberals’ in our Parliament voted for a similar law. https//t.co/ZnVkaLrYNA via ,0.3666666666666667,0.0,Zambia,ex-British Colony
2," Sadness, sad that we have lost our can do attitude. Sad that the government controls most of our lives.",0.8333333333333334,-0.16666666666666666,Zambia,ex-British Colony
3," I mean of obviously. Of course in New Zealand the New Zealand government pays for our education, so we’re ALL nepo babies. Come live here it’s GREAT!!!",0.5577651515151515,0.18276515151515152,Zambia,ex-British Colony
0, This is a shame to our people and country. The lip service of these government and police force is an affront to our democracy.,0.0,0.0,Gambia,ex-British Colony
1,"Government must respect rights and treat people with dignity.
Gambia Police Force must realise that we clothed them with  the responsibility to protect and promote our rights not otherwise. We  gave you monopoly of instruments of violence( teargas, batons, guns ) to protect us.",0.0,0.0,Gambia,ex-British Colony
0,Our Government will be slow on this one as well. CovidIsNotOver,0.39999999999999997,-0.30000000000000004,ZAF,ex-British Colony
1," Jordan When has that ever happened? If that was the case, the mother body being in shambles wouldn't have an effect on the LFAs and Regions.
My contention is that SAFA is setup exactly like our Regions in government. They do have a level of autonomy, but they need funding from National.",0.25,0.25,ZAF,ex-British Colony
2, Baffling. And then the random ‘our government has failed us big time’ quote as if that’s somehow a new or remarkable thing to say.,0.4209090909090909,-0.022727272727272728,ZAF,ex-British Colony
3,r Thanks to our politically matured President. I think it's a farewell thing. Not coming back to government maybe.,0.10000000000000002,0.06666666666666667,ZAF,ex-British Colony
4,  Some say gov should not compete in free market to provide goods like houses as it can afford to be non-profit and therefore put businesses out of business. I think some circumstances can merit this if the free market is rampant. But I don't have that confidence in our government.,0.8,0.4,ZAF,ex-British Colony
5," Do you have any plans of our opened boarders,as citizens of this country we are suffering under your ANC government, now you tell us about winning elections, what are going to do after winning elections nothing as usual,you just want to be there, Shame on you",0.75,0.5,ZAF,ex-British Colony
6,  As a start we need to remove the ANC from government and vote a competent party into power. They will then do what is necessary to solve our energy crisis.,0.8333333333333333,0.25,ZAF,ex-British Colony
7, 2024 is a year away now! Coalition government will start to take form and by the next elections after that we will see some real change in governance for the first time in our new countries history. ANC is fractured and in a decline. The polls will be the last one laughing trust!,0.2309090909090909,0.11727272727272728,ZAF,ex-British Colony
8,"R52 Billion in wasteful spending from our government. 

Yet SARS wants to know when money get's paid into your bank account.",0.1,0.2,ZAF,ex-British Colony
9, That’s why we need to go back to a government of nation unity.  It was our best idea. And we turfed it after 5 years. That was a mistake. It should have been the cornerstone of our form of democracy.,0.15,0.5,ZAF,ex-British Colony
10,Is our government gonna respond a little too late again? https//t.co/XXB4r8oXnv,0.55,-0.24375,ZAF,ex-British Colony
11,A fitting metaphor for our government. https//t.co/jR6xVZg6t1,0.5,0.5,ZAF,ex-British Colony
12," DA is the HOPE for South Africa. However the longer people take to vote them into National Government, the less infrastructure they can save. Don't wait until EVERYTHING is destroyed. Think of what your children have to look forward to for their future in this country.",0.09583333333333333,-0.08333333333333333,ZAF,ex-British Colony
13,"McCullpugh Why are you sorry to say it.... these covid carriers don't even pay taxes here in SA and with the blessing of the government. 
I've worked with Chinese engineers with the upgrading of our cell networks. Some openly showed their dislike for Blacks.",0.5,-0.16666666666666666,ZAF,ex-British Colony
14,ad South africa will rather have lockdown for us as if it didnt see this coming end of the day ..there's PPE money and all during covid so our government wanna eat the funds they want more funds to loot gambling with our health,0.5,0.5,ZAF,ex-British Colony
15, Our country was beautiful before ANC government.,1.0,0.85,ZAF,ex-British Colony
16,"s   Uyislima Mkhawane, we don’t want restrictions, we want to be heard, we told government to close borders before patient 0 came into our shores, whatever happens after is unacceptable because we were never listened to, musa ukudakwa",0.0,0.0,ZAF,ex-British Colony
17,  I wish our South African government (ANC thugs) would do all to support you instead of sucking up to Putin. Zelenski &amp; the Ukraine people are a beacon of light out of a dark terrible 2022. I hope for your victory over tyranny soon,0.525,-0.1875,ZAF,ex-British Colony
18,And our 🇿🇦 government support Russia?  I will never understand why 💔 https//t.co/4ZlRK2HNJq,0.0,0.0,ZAF,ex-British Colony
19,   DA    The solution is to vote the ANC out of governance and hope and pray that the that we will have a new government that can implement all these policies and the country can finally have some hope going forward. That is the only solution right now. Happy new year to you.,0.7408008658008658,0.2264069264069264,ZAF,ex-British Colony
20,"So seeing news of governments imposing PVR tests on travelers from China, it has me wondering if the South African government is going to wait for the horse to blot before they do the same. Here's hoping they will be proactive this time. DA  ",0.0625,0.0,ZAF,ex-British Colony
21,"CLEARLY , HAS LOST CONTROL... WE NEED A NEW BETTER GOVERNMENT. LIKE IT OR NOT , DA IS THE ONLY OTHER BULL IN THE RING. 
 State of failure Six companies hit by government failures https//t.co/GXYfAHwdTH",0.5021464646464646,0.049116161616161606,ZAF,ex-British Colony
22," Even if that were the case, given an ethical government, we are still stuck with a SOE in the grips of syndicates. With our current unethical government, this will never be resolved due to the failure of SAPS and the ass hat.",0.41875,-0.060416666666666674,ZAF,ex-British Colony
23,  DA Gauteng Provincial Government () is in charge of Emergency Services in the Province. Failure to train &amp; provide adequate equipment to first responders led to this tragedy.,0.3222222222222222,0.08888888888888886,ZAF,ex-British Colony
24," Perhaps these unnecessary disasters are happening 2 highlight 2 the voters of this country, that they have the power 2 end their suffering by voting in a competent government like DA. If voters truly care about their lives THEY need to care enough to do something about it.",0.6888888888888888,0.033333333333333326,ZAF,ex-British Colony
25,Dooms Because the passing of more than 71 people daily by MURDER are our statistics. We have become desensitized to death by an  government who couldn't care less about maintaining Law and Order and protecting society as a whole.,0.24166666666666667,0.13333333333333336,ZAF,ex-British Colony
26,"The Romanian Government release our Muslim Brother from your custody ....
If you want war, we are opening war against you , 1, 7 billion Muslims around the world please stop buying made in Romanian products 
muslimUnited 
andrewtateisinnocent 
boycottRomania https//t.co/XXU0pYBfRe",0.0,0.0,ZAF,ex-British Colony
27,   must first negotiate with opposition leaders he got arrested today before he tells our government to negotiate with M23.,0.3333333333333333,0.25,ZAF,ex-British Colony
28,"This country under titANiC government it's going down its seems everything is collapsing.... if it's not GBV it's Phala Phala and if it's not Phala Phala it's children dying from alchohol ezimokolweni, if its not that  racist old white male trying to drown our boys in the pool https//t.co/nRloDt8r37",0.14722222222222223,-0.013888888888888895,ZAF,ex-British Colony
29, We’ve seen how quickly change can happen when people are called our publicly. Yet we don’t do it often enough when it comes to government. Let’s do this and make it trend every day if the year. 🇿🇦 has infinite potential that’s been squandered for centuries now. Enough,0.5133333333333333,0.06666666666666667,ZAF,ex-British Colony
30, This will continue as long as our government is not closing all the scrapyards,0.4,-0.05,ZAF,ex-British Colony
31,"     amBongsie    Some among us are tired of too much government in our lives, let the parents deal with this mess on their own",0.51875,0.056249999999999994,ZAF,ex-British Colony
32,cabonena With parts from China! 😂 It's doesn't matter it's about supporting local and bring back manufacturing on an economical scale back to our own country. These ppl teach their kids skills and trades not the crap the government pushes in mainstream schools.,0.42142857142857143,0.04999999999999998,ZAF,ex-British Colony
33,   No just as with everything in this country. So our complaints on twitter should not affect you guys in support of the trend of Government of helping people who do not need assistance and neglecting those that do.,0.0,0.0,ZAF,ex-British Colony
34, DA This inequality and uneven playing field repeats itself everywhere in South Africa. We have a national government that is trapping people in poverty with socialism.,0.2,-0.2,ZAF,ex-British Colony
35,We can't use the law to heal the country. Imprisoning people is never going to solve our problems. We need a Dept of Social Cohesion and a Government of National Unity (like 1994-1999).,0.06666666666666667,0.03333333333333333,ZAF,ex-British Colony
36,"   DA    Is that what the ANC government has done for the black people in SA? Destroyed their ability to generate income. Offering R350 to the unemployed masses, keeping them dependent on the the state. This is not humbling, it strips people of their dignity and their human rights",0.26666666666666666,-0.08333333333333333,ZAF,ex-British Colony
37,"Benchmark RSA bonds trade around 10.8%, implying a meaningful chance of inflationary, institutional collapse scenarios over the next decade. 

Question to ask is - how does prospect of coalition government affect our scenario analysis?

Does it accelerate or inhibit the decay?",0.25,0.25,ZAF,ex-British Colony
38," Middle-class S Africans Inequality, crime and unemployment are a huge problem the government needs to resolve.

SA govt. tries to introduce universal healthcare to reduce inequality.

Middle-class S Africans No not that way. We want to keep our exclusive services.",0.43333333333333335,0.10000000000000002,ZAF,ex-British Colony
39,  We had the same thing a few years ago in Cape Town. The Pine Trees in many of our National forests (Government owned) were cut down on mass for a few reasons. The motive was partly commercial but also conservation allowing more indigenous growth,0.23055555555555557,0.06349206349206349,ZAF,ex-British Colony
40," For as long as we remain quite to the rapid decline of our country, we are also complicit to it n when all is said n done we will remember not the actions of the corrupt government but the inaction of the people..",0.7,-0.275,ZAF,ex-British Colony
41,"2242022 Yes indeed, but as opposed to many African governments, Africa's most independent MSM does not succumb to Russian demands. In South Africa, MSM continues to oppose and condemn our government",0.225,0.2,ZAF,ex-British Colony
42,Does she want us to revive the apartheid government so they can put pencils in our hair again? 😭 https//t.co/ilWX25ELQ5,0.0,0.0,ZAF,ex-British Colony
43,"  Those roads have low IRI (International roughness index) and connot be ridden comfortably. They will mess up your shocks, cobble stone is not the answer to asphalt. Asphalt surfacing is the best option what our government need to change is using a bitumen stabilized base",0.4291666666666667,0.07083333333333335,ZAF,ex-British Colony
44, DA DA believes in ownership of the land. Every person has a right to own a land boy rent it or be expropriated by the government without compensation.,0.7678571428571428,0.44285714285714284,ZAF,ex-British Colony
45,"SA Government should impose Travel Restrictions from China, We cannot afford to go back to Lockdown and Destroy our Country further. Urgent messages.  Do it now. Like USA.",0.16666666666666666,-0.06666666666666667,ZAF,ex-British Colony
46," This is so hurtful, a country where a president piss in his pant publicly. Now is bringing his military to our door for a so called ""help"". Where are we going with these disrespect acts upon our beloved country? 
This government Must fall..",0.3888888888888889,0.19999999999999998,ZAF,ex-British Colony
47,"         DA Perhaps taking action stronger than an odd letter every now &amp; again?

Just too easy to shrug &amp; blame national.
What’s the point of having an opposition local government if they just get to do the easy stuff (for whites)?",0.4033333333333333,0.16,ZAF,ex-British Colony
48," 1) You can have sun and competent government.
2) We already had our pandemic, it killed huge numbers of people and devastated our economy. 
3) We actually get loadshedding on the daily, instead of just ominous talk of it at some point in the future.",0.2986111111111111,0.11666666666666668,ZAF,ex-British Colony
49,"  Directly from the mayor of Cape Town

“This is not a project in secessionism,” he said in an interview with The Globe and Mail.

“This is our country, this is our home, and I don’t want to break it apart. 

https//t.co/C8qWdxs8J4",0.4,0.1,ZAF,ex-British Colony
50,"    S African here, yes theres alot of government corruption, much like most governments. That doesn't give a free pass to unscrupulous western corporates to abuse our people &amp; resources. There needs to be accountability, whether it's from gov or corporations. Doing nothing is not ok",0.3333333333333333,0.1416666666666667,ZAF,ex-British Colony
51,So has every other power station majority of our infrastructure was built by the apartheid government I mean what has the anc really built or developed that was on time and in budget the anc has failed to push the country forward and failed to properly develop https//t.co/jZavgcGvKa,0.32321428571428573,-0.1625,ZAF,ex-British Colony
52, The ANC Government should have long time pay attention on our Roads and maintain our Roads . But Government only wake up once there is a incident.,0.7,-0.025,ZAF,ex-British Colony
53," U lot need to stop this 
Blame it on the UK government for forcing the sale of our club... None of this will have happened. This man we have here trying his best to serve our club 
The slander needs to end.
CFC",0.3,1.0,ZAF,ex-British Colony
